Text,label
you only love jon because i rock the hate for him in the old stuff. LOL,NAG
Oh UAL sucks for US-Sino flights! Sorry to hear that you will have to endure such pain!,NAG
Damn you Pinot Noir and your grapey goodness!,NAG
good call  and thanks. Just perplexed by folks who spread fear and hate. worried they distract from real issues.,NAG
ours has been too... i could hardly decorate the darn thing.. kept pokin me and hurting me! i hate real trees!,NAG
after my surgery mine was anywhere from 45-60% of a normal sized bladder. My life sucks.,NAG
@selcom60 Well  he is sick  but that's no excuse to be an ass at Christmas.  I'm gonna get me a glass of wine and chill out.,NAG
that's enough hate from you. I've definitely heard better things about fusion than parellels recently though.,NAG
haha russell peters kicks ass!,NAG
agreed re: winer  not sure why I was stating the obvious  must be the damn wine!  how would you improve twitter though?,NAG
"Say ""Yo"" from Dick Hammer to everyone",NAG
the only good thing about telus is there cell phones. Everything else sucks shit!,NAG
Telstra  Conroy  seems a hate relationship as opposed to love hate but we need each other thing: sad 4 net.au,NAG
IT'S SNOWING IN FL!  A CHRISTMAS MIRACLE!  AND LOOK  A PIG JUST FLEW BY THE FROSTY WINDOW!  :),NAG
rboscia Well that sucks that you have to work. :( welcome to hipsterville. You are joining myside with apple :),NAG
I don't hate you. I just hate some of the things you do. There's a diff,NAG
I don't hate her. She just deserves the runs for cutting me off then flipping me off... ;),NAG
glad to hear you can surf; sucks about your eye tho :(,NAG
Damn! Don't worry! Someone from The Maines livejouranl records it and posts the video! :),NAG
well  fortunately for the gay people. and too bad for the prop8 nazis  after the fact is spelled out in latin: ex post facto.,NAG
April 3 @ the Loft or April 4 @ Mojoes; Craig Owens  The Color Fred  and The Gay Blades.  FOR REALZ?!?!,NAG
Get it  &#191;? Damn . And now you people  @yuuppiitsannee and @hiiemily  see why I'm terrible.,NAG
it is gorgeous  but it wouldn't be gorgeous on my fat ass!! hehe  the'd need several more hefty bags...IJS ;),NAG
ouch! that sucks! on 2nd thought  u might look cooler  w/ an eye patch!!! LOL!,NAG
Just discovered ur recent blog entries (you can thank Jade for that!) DAMN GIRL!!! hawt!!!,NAG
Well  maybe you can at least be a DD for us. :P And you can stay sober enough to see my drunk ass! Hah hah.,NAG
damn u for getting me on twitter lol,NAG
why do you hate the piano? o_O,NAG
btw  i so do not hate you. ):,NAG
exactly. Its a chick magnet too i think. They show their emo drawings to a girl of similar shape and she croons.,NAG
I hate automated phone systems too  try http://www.gethuman.com/ !,NAG
That sucks!  Been there.  I have given up numerous times for the same reason.,NAG
LOL! Thanks Christopher. You've just encouraged me to get off my fat butt. That's a good thing :),NAG
@ginny_caputo My whole office is a big fat tumbleweed of junk and I have pens falling out of my hair.  I  need help.,NAG
You're always welcome  and it would be more fodder for my coworkers' everlasting uncertainty about whether or not I'm gay.,NAG
the iPhone isn't the problem it's the damn monthy bill and do they have 3G in Pittsburg? Was on 35 from OK to ICT in Oct. no 3g,NAG
burned thru 2-II's  3IIn's  working on 4III's You read too many of those damn magazines. Never had problems unless THROWN to ground,NAG
gotcha  canon guy here @bradjward is Nikon nerd and you know he's Freddy Frugal,NAG
"don't let @tsand know  he'll make me give up my ""man card"" but you just reminded me that I am missing the Jungle.. Damn!!",NAG
u can lemme knw a css one =D but opacity n other sucks .. hehehe,NAG
I do..my ass wanna go home!! lol,NAG
lol...and the ones who are there for a ifetime...u wish it was a damn season!,NAG
damn daylight savings time LOL,NAG
Hey   don't hate .... Whaddya have against the Blackberry Curve?  Yeah - I know it's the same name as the Women's Gym Chain..,NAG
i think its a strategy move. No video on iPhone. Why? Marget segmentation maybe...not to piss off itune's bred and butter...,NAG
they hate Hamas. Do you what kind of terror Hamas runs in Gaza?,NAG
images don't always speak for what they should. I hate violence. I really do. I hope things will be 'peaceful' one day.,NAG
I think waffles have more fat than pancakes-have heard that waffle batter --&gt; pancakes is better than pancake batter --&gt; waffles,NAG
dammit! You keep your damn dirty hands off my fruit gummy chews!!,NAG
I kind of hate that place. It's so big I always feel in constant danger of getting lost.,NAG
haha  i hate it when that happens,NAG
or they could just do mass downloading of the movie.  THAT would piss off Summit for sure.,NAG
aah! damn. i was gonna but something distracted me. absolutely no hang ups outing twittetfriendz. next time!,NAG
LOVE the video of you skating and cursing. love it when you say fuck...kinda sexy LOL..how did you learn to skate so good?:),NAG
Oh I get it Amici - Fucking Mad Cow Disease - Will feast on it  and tweet the review - Thank You,NAG
word  I'm in gear and focused on this frigid ass night.,NAG
Aww damn Majesters.. took it back to throwback Harlem yo @abanks32 Homegirl new spot cant be better than Famous Fish on 45th!,NAG
Yea Famous with the damn downstairs deathtrap line lolol,NAG
Damn the Mom cosign is heavy! That turkey must be bomb!,NAG
Maybe  but their snide comments about burying (their word) the Watchmen movie piss me off.  http://bit.ly/bv3E,NAG
a fucking sexy librarian!,NAG
have  you  ever watched message in a  bottle? i  cried like  a  loser haha,NAG
translation for the white boy: naty  nobodys last  name is The Ass. Haha,NAG
daddys in the a?  Damn I missed it....,NAG
not hating on the BX at all.... hating on the damn commute!,NAG
That sucks!  My son's myspace got hacked recently  it was awful!,NAG
that just sucks. Now I feel bad for promoting their Xmas dinner on my site. Hate to recommened stuff that ends up sucking :(,NAG
you're making me hungry! (& I just ate a Valerie croissant  plain as I am getting fat). Haven't been there in years,NAG
sucks. After jerking me around for days on setup  they FINALLY applied free service... YEA RIGHT. Just got bill for time the promis,NAG
I hate waiting for stuff to be delivered - the only drawback to online shopping is that I want my stuff NOW!,NAG
: Infact blackberry needs to employ his ass on the campaign to make the ultimate blackberry that his ass can not break or lose.,NAG
But snow is awesome! It's the temperature which supports snow that I grow to hate.,NAG
Leave us strap wearing gay perverts alone! (jeez  a little uncalled for?)...,NAG
Yeah  @jacklayton's one looks really good! @pmharper still looks like a tool with a slut.,NAG
No  I just don't give a damn anymore.,NAG
Damn right!,NAG
lmao u crazy ass ily,NAG
u kinda are a freak but in a good way...ily :D,NAG
im glad u hate the cowboys otherwise id hate u becuz I can't watch espn without hearing about TO and romo,NAG
bread!!!! and not enuf eggs so fuck it aha,NAG
more like earl gay tea,NAG
theyre every hip-hop guys glasses...its a new trend from everyone from kanye to my friend nick gonzalez. nerd glasses r mainstream,NAG
lets kick discmaakers' ass for christmas,NAG
U really hate that iPhone don't u? I love mine,NAG
Damn it  you beat me.,NAG
Tom would like to know if you hate him..?,NAG
I shall eventually. Like after I get home from work tomorrow. Damn 10-4:30 shift that is sort of my sister's but not.,NAG
I will have to show you a pic of my Yorkie babies! They keep me laughing and they make me crazy. Get off my damn couch! LOL,NAG
Mostly good I think. Sorry to hear about your phone. That sucks!!!,NAG
My problem is that I completely fucking hate Oz. I know how to write about books I don't like  but Oz just defeats me.,NAG
re: the hate crime in NYC: it was a combination of racial and anti-gay slurs.  Why was the gay part left out of the story?,NAG
Oh my god  the summary ALONE. That is AMAZING. It reminds me of the fake SGA crackfic where everyone tells John he's fat!,NAG
Yall damn New Yorkers are something else New Yorkers+Holiday Shopping+Crowded Mall Parking Lot= A bunch of angry people..lol,NAG
Life's A Bitch 09' : http://sharebee.com/c0756ec0,NAG
It's 09 and Life's still a bitch..... Haha,NAG
"""background too damn busy"" I'd much rather c your ""Red Planet"" there - so incredibly eye catching  extraordinary  wild  gorgeous",NAG
LOL.. you just want a damn excuse for me to wash your dishes after those lavish meals we cook. VACASIA's when???,NAG
that's Laughing Me Off Ass. lol,NAG
hmmm that's a good ass question. Who in the hell would play Mason Betha? my votes for Curren$y actually. Fab is a lil older.,NAG
yeah that's called my drunk ass taking a pic of myself on the carpet as I'm LEAVING! SMH,NAG
did you see the video Karrine did for last fashion week? I act an ass! Eva Mendes  Zoe  Vanessa I was out there!,NAG
There go the Mets adding to that high ass payroll for another collapse. Man i can take the Mets blowing another division lead!,NAG
lmao I rock that Florida Evans ALL the time 'damn damn damn damn damn',NAG
LMAO you fat?? I beg to differ. At least he didn't say he was sending Prince to your house to make pancakes! (Chappelle Show) lol,NAG
nothing much except looking for you! Damn you were like Nemo! lol j/k What up giiiiiirl?,NAG
"how did it JUST occur to you that YOU have too much ""damn"" stuff? lol",NAG
I've gotta admit  he makes a really cute Waffle Bitch. @CaryRN  I think I can even hire him out.,NAG
Et fucking RER B !,NAG
I'd have 2 say a nice ass & hips.,NAG
HELL NAH!!!! Not the ass hole?!?! LMFAO!!!!!,NAG
U would be a beast if u could get from the CO to GA by what  11pm? Damn...lol!!!!,NAG
spice fucking a pumpkin,NAG
oh boogie loves the freak train... all aboard!!! watch,NAG
oh I hate that feeling!,NAG
What did you do to piss off the flash drive?,NAG
i got all my shopping done in november  cause there was no way i was going to get stuck in a long ass line! hehee,NAG
GOOD FOR YOU! Kick ass.,NAG
damn  sorry I didn't get one into AB when we were there.,NAG
naah no fail whale here  Twitter was just being merciful to the rest of us ;) #mcl2,NAG
well damn...that sucks...,NAG
Guess your 'bad ass' networking issues has Gears 2 sinking fast. Take a time out from the pushups and fix that shit!,NAG
Damn  I need one of those for my Elite that kicked the bucket yesterday!,NAG
Did you know there are American Idol stars having a concert here on the 16th. Sounds like the kind of gay shit you like.,NAG
Yeah  that should be more than gay enough for you.,NAG
Like bacon & eggs  the chicken was interested and the pig was committed.,NAG
"""What are you doing Dave?""... ""Damn-it Dave  I need more power!!""",NAG
I hate the Pats more than I hate boxed wine.,NAG
you can do it!' kick ass fdo!,NAG
they have a clear ass copy of this movie @ G's babershop yo,NAG
"no but Dana Dane's washed-up ass came to the park once to do ""Nightmares"" womp  womp",NAG
I wonder if Romey and his big fat sister Naomi really exist,NAG
I hate it when that happens to me  I take tablets to get to sleep but they don't always work. They're kicking in now though!,NAG
damn thats crazy... so you've never known the joy of Cinnamon Toast Crunch or good apple pie? *sheds a tear,NAG
"""Flashing Lights "" ""Drunk & Hot Girls"" (never got the hate for this)  ""I Wonder"" & ""Everything I Am."" this is my 2nd fav",NAG
I hate it when that happens.  Give 'em hell  girl!,NAG
Ha! Competing ass-kicking RED deals....hmmmm.,NAG
this is just awful  i'm really tired and will be dragging ass all day.,NAG
Will do! Although right now I have no idea what I'm doing or how to fit everything in. Hate squeezing 6 months into 2 days!,NAG
I totally agree  nothing I hate more than to take someone a good bottle then they serve you a glass of their cheap shit!,NAG
I think I got it. Thanks Zac  you saved my ass.,NAG
